day,task_seq,item_type,league_code,league_name,api_league_id,start_year,estimated_calls,notes
3,300,league_season,G1,Greece_Ethniki_Katigoria,0,2014,649,fixtures=1 events=612 players=36
3,301,league_season,I1,Italy_Serie_A,0,2014,801,fixtures=1 events=760 players=40
3,302,league_season,I2,Italy_Serie_B,0,2014,969,fixtures=1 events=924 players=44
3,303,league_season,N1,Netherlands_Eredivisie,0,2014,649,fixtures=1 events=612 players=36
3,304,league_season,P1,Portugal_Liga_I,0,2014,649,fixtures=1 events=612 players=36
3,305,league_season,SC0,Scotland_Premier_League,0,2014,481,fixtures=1 events=456 players=24
3,306,league_season,SC1,Scotland_Division_1,0,2014,381,fixtures=1 events=360 players=20
3,307,league_season,SC2,Scotland_Division_2,0,2014,381,fixtures=1 events=360 players=20
3,308,league_season,SC3,Scotland_Division_3,0,2014,381,fixtures=1 events=360 players=20
3,309,league_season,SP1,Spain_La_Liga,0,2014,801,fixtures=1 events=760 players=40
3,310,league_season,SP2,Spain_La_Liga_2,0,2014,969,fixtures=1 events=924 players=44
3,311,league_season,T1,Turkey_Ligi_1,0,2014,649,fixtures=1 events=612 players=36
3,312,league_season,B1,Belgium_Jupiler_League,0,2013,513,fixtures=1 events=480 players=32
3,313,league_season,D1,Germany_Bundesliga_1,0,2013,649,fixtures=1 events=612 players=36
3,314,league_season,D2,Germany_Bundesliga_2,0,2013,649,fixtures=1 events=612 players=36
3,315,league_season,E0,England_Premier_League,0,2013,801,fixtures=1 events=760 players=40
3,316,league_season_part_1,E1,England_Championship,0,2013,1000,fixtures=1 events=1104 players=48 | chunk=1
3,317,league_season_part_2,E1,England_Championship,0,2013,153,fixtures=1 events=1104 players=48 | chunk=2
3,318,league_season_part_1,E2,England_League_1,0,2013,1000,fixtures=1 events=1104 players=48 | chunk=1
3,319,league_season_part_2,E2,England_League_1,0,2013,153,fixtures=1 events=1104 players=48 | chunk=2
3,320,league_season_part_1,E3,England_League_2,0,2013,1000,fixtures=1 events=1104 players=48 | chunk=1
3,321,league_season_part_2,E3,England_League_2,0,2013,153,fixtures=1 events=1104 players=48 | chunk=2
3,322,league_season_part_1,EC,England_Conference,0,2013,1000,fixtures=1 events=1104 players=48 | chunk=1
3,323,league_season_part_2,EC,England_Conference,0,2013,153,fixtures=1 events=1104 players=48 | chunk=2
3,324,league_season,F1,France_Le_Championnat,0,2013,801,fixtures=1 events=760 players=40
3,325,league_season,F2,France_Division_2,0,2013,801,fixtures=1 events=760 players=40
3,326,league_season,G1,Greece_Ethniki_Katigoria,0,2013,649,fixtures=1 events=612 players=36
3,327,league_season,I1,Italy_Serie_A,0,2013,801,fixtures=1 events=760 players=40
3,328,league_season,I2,Italy_Serie_B,0,2013,969,fixtures=1 events=924 players=44
3,329,league_season,N1,Netherlands_Eredivisie,0,2013,649,fixtures=1 events=612 players=36
3,330,league_season,P1,Portugal_Liga_I,0,2013,513,fixtures=1 events=480 players=32
3,331,league_season,SC0,Scotland_Premier_League,0,2013,481,fixtures=1 events=456 players=24
3,332,league_season,SC1,Scotland_Division_1,0,2013,381,fixtures=1 events=360 players=20
3,333,league_season,SC2,Scotland_Division_2,0,2013,381,fixtures=1 events=360 players=20
3,334,league_season,SC3,Scotland_Division_3,0,2013,381,fixtures=1 events=360 players=20
3,335,league_season,SP1,Spain_La_Liga,0,2013,801,fixtures=1 events=760 players=40
3,336,league_season,SP2,Spain_La_Liga_2,0,2013,969,fixtures=1 events=924 players=44
3,337,league_season,T1,Turkey_Ligi_1,0,2013,649,fixtures=1 events=612 players=36
3,338,league_season,B1,Belgium_Jupiler_League,0,2012,513,fixtures=1 events=480 players=32
3,339,league_season,D1,Germany_Bundesliga_1,0,2012,649,fixtures=1 events=612 players=36
3,340,league_season,D2,Germany_Bundesliga_2,0,2012,649,fixtures=1 events=612 players=36
3,341,league_season,E0,England_Premier_League,0,2012,801,fixtures=1 events=760 players=40
3,342,league_season_part_1,E1,England_Championship,0,2012,1000,fixtures=1 events=1104 players=48 | chunk=1
3,343,league_season_part_2,E1,England_Championship,0,2012,153,fixtures=1 events=1104 players=48 | chunk=2
3,344,league_season_part_1,E2,England_League_1,0,2012,1000,fixtures=1 events=1104 players=48 | chunk=1
3,345,league_season_part_2,E2,England_League_1,0,2012,153,fixtures=1 events=1104 players=48 | chunk=2
3,346,league_season_part_1,E3,England_League_2,0,2012,1000,fixtures=1 events=1104 players=48 | chunk=1
3,347,league_season_part_2,E3,England_League_2,0,2012,153,fixtures=1 events=1104 players=48 | chunk=2
3,348,league_season_part_1,EC,England_Conference,0,2012,1000,fixtures=1 events=1104 players=48 | chunk=1
3,349,league_season_part_2,EC,England_Conference,0,2012,153,fixtures=1 events=1104 players=48 | chunk=2
3,350,league_season,F1,France_Le_Championnat,0,2012,801,fixtures=1 events=760 players=40
3,351,league_season,F2,France_Division_2,0,2012,801,fixtures=1 events=760 players=40
3,352,league_season,G1,Greece_Ethniki_Katigoria,0,2012,513,fixtures=1 events=480 players=32
3,353,league_season,I1,Italy_Serie_A,0,2012,801,fixtures=1 events=760 players=40
3,354,league_season,I2,Italy_Serie_B,0,2012,969,fixtures=1 events=924 players=44
3,355,league_season,N1,Netherlands_Eredivisie,0,2012,649,fixtures=1 events=612 players=36
3,356,league_season,P1,Portugal_Liga_I,0,2012,513,fixtures=1 events=480 players=32
3,357,league_season,SC0,Scotland_Premier_League,0,2012,481,fixtures=1 events=456 players=24
3,358,league_season,SC1,Scotland_Division_1,0,2012,381,fixtures=1 events=360 players=20
3,359,league_season,SC2,Scotland_Division_2,0,2012,381,fixtures=1 events=360 players=20
3,360,league_season,SC3,Scotland_Division_3,0,2012,381,fixtures=1 events=360 players=20
4,361,league_season,SP1,Spain_La_Liga,0,2012,801,fixtures=1 events=760 players=40
4,362,league_season,SP2,Spain_La_Liga_2,0,2012,969,fixtures=1 events=924 players=44
4,363,league_season,T1,Turkey_Ligi_1,0,2012,649,fixtures=1 events=612 players=36
4,364,league_season,B1,Belgium_Jupiler_League,0,2011,513,fixtures=1 events=480 players=32
4,365,league_season,D1,Germany_Bundesliga_1,0,2011,649,fixtures=1 events=612 players=36
4,366,league_season,D2,Germany_Bundesliga_2,0,2011,649,fixtures=1 events=612 players=36
4,367,league_season,E0,England_Premier_League,0,2011,801,fixtures=1 events=760 players=40
4,368,league_season_part_1,E1,England_Championship,0,2011,1000,fixtures=1 events=1104 players=48 | chunk=1
4,369,league_season_part_2,E1,England_Championship,0,2011,153,fixtures=1 events=1104 players=48 | chunk=2
4,370,league_season_part_1,E2,England_League_1,0,2011,1000,fixtures=1 events=1104 players=48 | chunk=1
4,371,league_season_part_2,E2,England_League_1,0,2011,153,fixtures=1 events=1104 players=48 | chunk=2
4,372,league_season_part_1,E3,England_League_2,0,2011,1000,fixtures=1 events=1104 players=48 | chunk=1
4,373,league_season_part_2,E3,England_League_2,0,2011,153,fixtures=1 events=1104 players=48 | chunk=2
4,374,league_season_part_1,EC,England_Conference,0,2011,1000,fixtures=1 events=1104 players=48 | chunk=1
4,375,league_season_part_2,EC,England_Conference,0,2011,153,fixtures=1 events=1104 players=48 | chunk=2
4,376,league_season,F1,France_Le_Championnat,0,2011,801,fixtures=1 events=760 players=40
4,377,league_season,F2,France_Division_2,0,2011,801,fixtures=1 events=760 players=40
4,378,league_season,G1,Greece_Ethniki_Katigoria,0,2011,513,fixtures=1 events=480 players=32
4,379,league_season,I1,Italy_Serie_A,0,2011,801,fixtures=1 events=760 players=40
4,380,league_season,I2,Italy_Serie_B,0,2011,969,fixtures=1 events=924 players=44
4,381,league_season,N1,Netherlands_Eredivisie,0,2011,649,fixtures=1 events=612 players=36
4,382,league_season,P1,Portugal_Liga_I,0,2011,513,fixtures=1 events=480 players=32
4,383,league_season,SC0,Scotland_Premier_League,0,2011,481,fixtures=1 events=456 players=24
4,384,league_season,SC1,Scotland_Division_1,0,2011,381,fixtures=1 events=360 players=20
4,385,league_season,SC2,Scotland_Division_2,0,2011,381,fixtures=1 events=360 players=20
4,386,league_season,SC3,Scotland_Division_3,0,2011,381,fixtures=1 events=360 players=20
4,387,league_season,SP1,Spain_La_Liga,0,2011,801,fixtures=1 events=760 players=40
4,388,league_season,SP2,Spain_La_Liga_2,0,2011,969,fixtures=1 events=924 players=44
4,389,league_season,T1,Turkey_Ligi_1,0,2011,649,fixtures=1 events=612 players=36
4,390,league_season,B1,Belgium_Jupiler_League,0,2010,513,fixtures=1 events=480 players=32
4,391,league_season,D1,Germany_Bundesliga_1,0,2010,649,fixtures=1 events=612 players=36
4,392,league_season,D2,Germany_Bundesliga_2,0,2010,649,fixtures=1 events=612 players=36
4,393,league_season,E0,England_Premier_League,0,2010,801,fixtures=1 events=760 players=40
4,394,league_season_part_1,E1,England_Championship,0,2010,1000,fixtures=1 events=1104 players=48 | chunk=1
4,395,league_season_part_2,E1,England_Championship,0,2010,153,fixtures=1 events=1104 players=48 | chunk=2
4,396,league_season_part_1,E2,England_League_1,0,2010,1000,fixtures=1 events=1104 players=48 | chunk=1
4,397,league_season_part_2,E2,England_League_1,0,2010,153,fixtures=1 events=1104 players=48 | chunk=2
4,398,league_season_part_1,E3,England_League_2,0,2010,1000,fixtures=1 events=1104 players=48 | chunk=1
4,399,league_season_part_2,E3,England_League_2,0,2010,153,fixtures=1 events=1104 players=48 | chunk=2
4,400,league_season_part_1,EC,England_Conference,0,2010,1000,fixtures=1 events=1104 players=48 | chunk=1
4,401,league_season_part_2,EC,England_Conference,0,2010,153,fixtures=1 events=1104 players=48 | chunk=2
4,402,league_season,F1,France_Le_Championnat,0,2010,801,fixtures=1 events=760 players=40
4,403,league_season,F2,France_Division_2,0,2010,801,fixtures=1 events=760 players=40
4,404,league_season,G1,Greece_Ethniki_Katigoria,0,2010,513,fixtures=1 events=480 players=32
4,405,league_season,I1,Italy_Serie_A,0,2010,801,fixtures=1 events=760 players=40
4,406,league_season,I2,Italy_Serie_B,0,2010,969,fixtures=1 events=924 players=44
4,407,league_season,N1,Netherlands_Eredivisie,0,2010,649,fixtures=1 events=612 players=36
4,408,league_season,P1,Portugal_Liga_I,0,2010,513,fixtures=1 events=480 players=32
4,409,league_season,SC0,Scotland_Premier_League,0,2010,481,fixtures=1 events=456 players=24
4,410,league_season,SC1,Scotland_Division_1,0,2010,381,fixtures=1 events=360 players=20
4,411,league_season,SC2,Scotland_Division_2,0,2010,381,fixtures=1 events=360 players=20
4,412,league_season,SC3,Scotland_Division_3,0,2010,381,fixtures=1 events=360 players=20
4,413,league_season,SP1,Spain_La_Liga,0,2010,801,fixtures=1 events=760 players=40
4,414,league_season,SP2,Spain_La_Liga_2,0,2010,969,fixtures=1 events=924 players=44
4,415,league_season,T1,Turkey_Ligi_1,0,2010,649,fixtures=1 events=612 players=36
4,416,league_season,B1,Belgium_Jupiler_League,0,2009,451,fixtures=1 events=420 players=30
4,417,league_season,D1,Germany_Bundesliga_1,0,2009,649,fixtures=1 events=612 players=36
4,418,league_season,D2,Germany_Bundesliga_2,0,2009,649,fixtures=1 events=612 players=36
4,419,league_season,E0,England_Premier_League,0,2009,801,fixtures=1 events=760 players=40
4,420,league_season_part_1,E1,England_Championship,0,2009,1000,fixtures=1 events=1104 players=48 | chunk=1
4,421,league_season_part_2,E1,England_Championship,0,2009,153,fixtures=1 events=1104 players=48 | chunk=2
4,422,league_season_part_1,E2,England_League_1,0,2009,1000,fixtures=1 events=1104 players=48 | chunk=1
4,423,league_season_part_2,E2,England_League_1,0,2009,153,fixtures=1 events=1104 players=48 | chunk=2
4,424,league_season_part_1,E3,England_League_2,0,2009,1000,fixtures=1 events=1104 players=48 | chunk=1
4,425,league_season_part_2,E3,England_League_2,0,2009,153,fixtures=1 events=1104 players=48 | chunk=2
4,426,league_season_part_1,EC,England_Conference,0,2009,1000,fixtures=1 events=1012 players=46 | chunk=1
4,427,league_season_part_2,EC,England_Conference,0,2009,59,fixtures=1 events=1012 players=46 | chunk=2
4,428,league_season,F1,France_Le_Championnat,0,2009,801,fixtures=1 events=760 players=40
4,429,league_season,F2,France_Division_2,0,2009,801,fixtures=1 events=760 players=40
4,430,league_season,G1,Greece_Ethniki_Katigoria,0,2009,513,fixtures=1 events=480 players=32
4,431,league_season,I1,Italy_Serie_A,0,2009,801,fixtures=1 events=760 players=40
4,432,league_season,I2,Italy_Serie_B,0,2009,969,fixtures=1 events=924 players=44
4,433,league_season,N1,Netherlands_Eredivisie,0,2009,649,fixtures=1 events=612 players=36
4,434,league_season,P1,Portugal_Liga_I,0,2009,513,fixtures=1 events=480 players=32
4,435,league_season,SC0,Scotland_Premier_League,0,2009,481,fixtures=1 events=456 players=24
4,436,league_season,SC1,Scotland_Division_1,0,2009,381,fixtures=1 events=360 players=20
4,437,league_season,SC2,Scotland_Division_2,0,2009,381,fixtures=1 events=360 players=20
4,438,league_season,SC3,Scotland_Division_3,0,2009,381,fixtures=1 events=360 players=20
4,439,league_season,SP1,Spain_La_Liga,0,2009,801,fixtures=1 events=760 players=40
4,440,league_season,SP2,Spain_La_Liga_2,0,2009,969,fixtures=1 events=924 players=44
4,441,league_season,T1,Turkey_Ligi_1,0,2009,579,fixtures=1 events=544 players=34
4,442,league_season,B1,Belgium_Jupiler_League,0,2008,649,fixtures=1 events=612 players=36
4,443,league_season,D1,Germany_Bundesliga_1,0,2008,649,fixtures=1 events=612 players=36
4,444,league_season,D2,Germany_Bundesliga_2,0,2008,649,fixtures=1 events=612 players=36
4,445,league_season,E0,England_Premier_League,0,2008,801,fixtures=1 events=760 players=40
4,446,league_season_part_1,E1,England_Championship,0,2008,1000,fixtures=1 events=1104 players=48 | chunk=1
4,447,league_season_part_2,E1,England_Championship,0,2008,153,fixtures=1 events=1104 players=48 | chunk=2
4,448,league_season_part_1,E2,England_League_1,0,2008,1000,fixtures=1 events=1104 players=48 | chunk=1
4,449,league_season_part_2,E2,England_League_1,0,2008,153,fixtures=1 events=1104 players=48 | chunk=2
4,450,league_season_part_1,E3,England_League_2,0,2008,1000,fixtures=1 events=1104 players=48 | chunk=1
4,451,league_season_part_2,E3,England_League_2,0,2008,153,fixtures=1 events=1104 players=48 | chunk=2
4,452,league_season_part_1,EC,England_Conference,0,2008,1000,fixtures=1 events=1104 players=48 | chunk=1
4,453,league_season_part_2,EC,England_Conference,0,2008,153,fixtures=1 events=1104 players=48 | chunk=2
4,454,league_season,F1,France_Le_Championnat,0,2008,801,fixtures=1 events=760 players=40
4,455,league_season,F2,France_Division_2,0,2008,801,fixtures=1 events=760 players=40
4,456,league_season,G1,Greece_Ethniki_Katigoria,0,2008,513,fixtures=1 events=480 players=32
4,457,league_season,I1,Italy_Serie_A,0,2008,801,fixtures=1 events=760 players=40
4,458,league_season,I2,Italy_Serie_B,0,2008,969,fixtures=1 events=924 players=44
4,459,league_season,N1,Netherlands_Eredivisie,0,2008,649,fixtures=1 events=612 players=36
4,460,league_season,P1,Portugal_Liga_I,0,2008,513,fixtures=1 events=480 players=32
4,461,league_season,SC0,Scotland_Premier_League,0,2008,481,fixtures=1 events=456 players=24
4,462,league_season,SC1,Scotland_Division_1,0,2008,381,fixtures=1 events=360 players=20
4,463,league_season,SC2,Scotland_Division_2,0,2008,381,fixtures=1 events=360 players=20
4,464,league_season,SC3,Scotland_Division_3,0,2008,381,fixtures=1 events=360 players=20
4,465,league_season,SP1,Spain_La_Liga,0,2008,801,fixtures=1 events=760 players=40
4,466,league_season,SP2,Spain_La_Liga_2,0,2008,969,fixtures=1 events=924 players=44
4,467,league_season,T1,Turkey_Ligi_1,0,2008,649,fixtures=1 events=612 players=36
4,468,league_season,B1,Belgium_Jupiler_League,0,2007,649,fixtures=1 events=612 players=36
4,469,league_season,D1,Germany_Bundesliga_1,0,2007,649,fixtures=1 events=612 players=36
4,470,league_season,D2,Germany_Bundesliga_2,0,2007,649,fixtures=1 events=612 players=36
4,471,league_season,E0,England_Premier_League,0,2007,801,fixtures=1 events=760 players=40
4,472,league_season_part_1,E1,England_Championship,0,2007,1000,fixtures=1 events=1104 players=48 | chunk=1
4,473,league_season_part_2,E1,England_Championship,0,2007,153,fixtures=1 events=1104 players=48 | chunk=2
4,474,league_season_part_1,E2,England_League_1,0,2007,1000,fixtures=1 events=1104 players=48 | chunk=1
4,475,league_season_part_2,E2,England_League_1,0,2007,153,fixtures=1 events=1104 players=48 | chunk=2
4,476,league_season_part_1,E3,England_League_2,0,2007,1000,fixtures=1 events=1104 players=48 | chunk=1
4,477,league_season_part_2,E3,England_League_2,0,2007,153,fixtures=1 events=1104 players=48 | chunk=2
4,478,league_season_part_1,EC,England_Conference,0,2007,1000,fixtures=1 events=1104 players=48 | chunk=1
4,479,league_season_part_2,EC,England_Conference,0,2007,153,fixtures=1 events=1104 players=48 | chunk=2
5,480,league_season,F1,France_Le_Championnat,0,2007,801,fixtures=1 events=760 players=40
5,481,league_season,F2,France_Division_2,0,2007,801,fixtures=1 events=760 players=40
5,482,league_season,G1,Greece_Ethniki_Katigoria,0,2007,513,fixtures=1 events=480 players=32
5,483,league_season,I1,Italy_Serie_A,0,2007,801,fixtures=1 events=760 players=40
5,484,league_season,I2,Italy_Serie_B,0,2007,969,fixtures=1 events=924 players=44
5,485,league_season,N1,Netherlands_Eredivisie,0,2007,649,fixtures=1 events=612 players=36
5,486,league_season,P1,Portugal_Liga_I,0,2007,513,fixtures=1 events=480 players=32
5,487,league_season,SC0,Scotland_Premier_League,0,2007,481,fixtures=1 events=456 players=24
5,488,league_season,SC1,Scotland_Division_1,0,2007,381,fixtures=1 events=360 players=20
5,489,league_season,SC2,Scotland_Division_2,0,2007,381,fixtures=1 events=360 players=20
5,490,league_season,SC3,Scotland_Division_3,0,2007,381,fixtures=1 events=360 players=20
5,491,league_season,SP1,Spain_La_Liga,0,2007,801,fixtures=1 events=760 players=40
5,492,league_season,SP2,Spain_La_Liga_2,0,2007,969,fixtures=1 events=924 players=44
5,493,league_season,T1,Turkey_Ligi_1,0,2007,649,fixtures=1 events=612 players=36
5,494,league_season,B1,Belgium_Jupiler_League,0,2006,649,fixtures=1 events=612 players=36
5,495,league_season,D1,Germany_Bundesliga_1,0,2006,649,fixtures=1 events=612 players=36
5,496,league_season,D2,Germany_Bundesliga_2,0,2006,649,fixtures=1 events=612 players=36
5,497,league_season,E0,England_Premier_League,0,2006,801,fixtures=1 events=760 players=40
5,498,league_season_part_1,E1,England_Championship,0,2006,1000,fixtures=1 events=1104 players=48 | chunk=1
5,499,league_season_part_2,E1,England_Championship,0,2006,153,fixtures=1 events=1104 players=48 | chunk=2
5,500,league_season_part_1,E2,England_League_1,0,2006,1000,fixtures=1 events=1104 players=48 | chunk=1
5,501,league_season_part_2,E2,England_League_1,0,2006,153,fixtures=1 events=1104 players=48 | chunk=2
5,502,league_season_part_1,E3,England_League_2,0,2006,1000,fixtures=1 events=1104 players=48 | chunk=1
5,503,league_season_part_2,E3,England_League_2,0,2006,153,fixtures=1 events=1104 players=48 | chunk=2
5,504,league_season_part_1,EC,England_Conference,0,2006,1000,fixtures=1 events=1104 players=48 | chunk=1
5,505,league_season_part_2,EC,England_Conference,0,2006,153,fixtures=1 events=1104 players=48 | chunk=2
5,506,league_season,F1,France_Le_Championnat,0,2006,801,fixtures=1 events=760 players=40
5,507,league_season,F2,France_Division_2,0,2006,801,fixtures=1 events=760 players=40
5,508,league_season,G1,Greece_Ethniki_Katigoria,0,2006,513,fixtures=1 events=480 players=32
5,509,league_season,I1,Italy_Serie_A,0,2006,801,fixtures=1 events=760 players=40
5,510,league_season,I2,Italy_Serie_B,0,2006,969,fixtures=1 events=924 players=44
5,511,league_season,N1,Netherlands_Eredivisie,0,2006,649,fixtures=1 events=612 players=36
5,512,league_season,P1,Portugal_Liga_I,0,2006,513,fixtures=1 events=480 players=32
5,513,league_season,SC0,Scotland_Premier_League,0,2006,481,fixtures=1 events=456 players=24
5,514,league_season,SC1,Scotland_Division_1,0,2006,381,fixtures=1 events=360 players=20
5,515,league_season,SC2,Scotland_Division_2,0,2006,381,fixtures=1 events=360 players=20
5,516,league_season,SC3,Scotland_Division_3,0,2006,381,fixtures=1 events=360 players=20
5,517,league_season,SP1,Spain_La_Liga,0,2006,801,fixtures=1 events=760 players=40
5,518,league_season,SP2,Spain_La_Liga_2,0,2006,969,fixtures=1 events=924 players=44
5,519,league_season,T1,Turkey_Ligi_1,0,2006,649,fixtures=1 events=612 players=36
5,520,league_season,B1,Belgium_Jupiler_League,0,2005,649,fixtures=1 events=612 players=36
5,521,league_season,D1,Germany_Bundesliga_1,0,2005,649,fixtures=1 events=612 players=36
5,522,league_season,D2,Germany_Bundesliga_2,0,2005,649,fixtures=1 events=612 players=36
5,523,league_season,E0,England_Premier_League,0,2005,801,fixtures=1 events=760 players=40
5,524,league_season_part_1,E1,England_Championship,0,2005,1000,fixtures=1 events=1104 players=48 | chunk=1
5,525,league_season_part_2,E1,England_Championship,0,2005,153,fixtures=1 events=1104 players=48 | chunk=2
5,526,league_season_part_1,E2,England_League_1,0,2005,1000,fixtures=1 events=1104 players=48 | chunk=1
5,527,league_season_part_2,E2,England_League_1,0,2005,153,fixtures=1 events=1104 players=48 | chunk=2
5,528,league_season_part_1,E3,England_League_2,0,2005,1000,fixtures=1 events=1104 players=48 | chunk=1
5,529,league_season_part_2,E3,England_League_2,0,2005,153,fixtures=1 events=1104 players=48 | chunk=2
5,530,league_season,EC,England_Conference,0,2005,969,fixtures=1 events=924 players=44
5,531,league_season,F1,France_Le_Championnat,0,2005,801,fixtures=1 events=760 players=40
5,532,league_season,F2,France_Division_2,0,2005,801,fixtures=1 events=760 players=40
5,533,league_season,G1,Greece_Ethniki_Katigoria,0,2005,513,fixtures=1 events=480 players=32
5,534,league_season,I1,Italy_Serie_A,0,2005,801,fixtures=1 events=760 players=40
5,535,league_season,I2,Italy_Serie_B,0,2005,969,fixtures=1 events=924 players=44
5,536,league_season,N1,Netherlands_Eredivisie,0,2005,649,fixtures=1 events=612 players=36
5,537,league_season,P1,Portugal_Liga_I,0,2005,649,fixtures=1 events=612 players=36
5,538,league_season,SC0,Scotland_Premier_League,0,2005,481,fixtures=1 events=456 players=24
5,539,league_season,SC1,Scotland_Division_1,0,2005,381,fixtures=1 events=360 players=20
5,540,league_season,SC2,Scotland_Division_2,0,2005,381,fixtures=1 events=360 players=20
5,541,league_season,SC3,Scotland_Division_3,0,2005,381,fixtures=1 events=360 players=20
5,542,league_season,SP1,Spain_La_Liga,0,2005,801,fixtures=1 events=760 players=40
5,543,league_season,SP2,Spain_La_Liga_2,0,2005,969,fixtures=1 events=924 players=44
5,544,league_season,T1,Turkey_Ligi_1,0,2005,649,fixtures=1 events=612 players=36
5,545,league_season,B1,Belgium_Jupiler_League,0,2004,649,fixtures=1 events=612 players=36
5,546,league_season,D1,Germany_Bundesliga_1,0,2004,649,fixtures=1 events=612 players=36
5,547,league_season,D2,Germany_Bundesliga_2,0,2004,649,fixtures=1 events=612 players=36
5,548,league_season,E0,England_Premier_League,0,2004,801,fixtures=1 events=760 players=40
5,549,league_season_part_1,E1,England_Championship,0,2004,1000,fixtures=1 events=1104 players=48 | chunk=1
5,550,league_season_part_2,E1,England_Championship,0,2004,153,fixtures=1 events=1104 players=48 | chunk=2
5,551,league_season_part_1,E2,England_League_1,0,2004,1000,fixtures=1 events=1104 players=48 | chunk=1
5,552,league_season_part_2,E2,England_League_1,0,2004,153,fixtures=1 events=1104 players=48 | chunk=2
5,553,league_season_part_1,E3,England_League_2,0,2004,1000,fixtures=1 events=1104 players=48 | chunk=1
5,554,league_season_part_2,E3,England_League_2,0,2004,153,fixtures=1 events=1104 players=48 | chunk=2
5,555,league_season,F1,France_Le_Championnat,0,2004,801,fixtures=1 events=760 players=40
5,556,league_season,F2,France_Division_2,0,2004,801,fixtures=1 events=760 players=40
5,557,league_season,G1,Greece_Ethniki_Katigoria,0,2004,513,fixtures=1 events=480 players=32
5,558,league_season,I1,Italy_Serie_A,0,2004,801,fixtures=1 events=760 players=40
5,559,league_season,I2,Italy_Serie_B,0,2004,969,fixtures=1 events=924 players=44
5,560,league_season,N1,Netherlands_Eredivisie,0,2004,649,fixtures=1 events=612 players=36
5,561,league_season,P1,Portugal_Liga_I,0,2004,649,fixtures=1 events=612 players=36
5,562,league_season,SC0,Scotland_Premier_League,0,2004,481,fixtures=1 events=456 players=24
5,563,league_season,SC1,Scotland_Division_1,0,2004,383,fixtures=1 events=360 players=22
5,564,league_season,SC2,Scotland_Division_2,0,2004,381,fixtures=1 events=360 players=20
5,565,league_season,SC3,Scotland_Division_3,0,2004,381,fixtures=1 events=360 players=20
5,566,league_season,SP1,Spain_La_Liga,0,2004,801,fixtures=1 events=760 players=40
5,567,league_season,SP2,Spain_La_Liga_2,0,2004,969,fixtures=1 events=924 players=44
5,568,league_season,T1,Turkey_Ligi_1,0,2004,649,fixtures=1 events=612 players=36
5,569,league_season,B1,Belgium_Jupiler_League,0,2003,649,fixtures=1 events=612 players=36
5,570,league_season,D1,Germany_Bundesliga_1,0,2003,649,fixtures=1 events=612 players=36
5,571,league_season,D2,Germany_Bundesliga_2,0,2003,649,fixtures=1 events=612 players=36
5,572,league_season,E0,England_Premier_League,0,2003,801,fixtures=1 events=760 players=40
5,573,league_season_part_1,E1,England_Championship,0,2003,1000,fixtures=1 events=1104 players=48 | chunk=1
5,574,league_season_part_2,E1,England_Championship,0,2003,153,fixtures=1 events=1104 players=48 | chunk=2
5,575,league_season_part_1,E2,England_League_1,0,2003,1000,fixtures=1 events=1104 players=48 | chunk=1
5,576,league_season_part_2,E2,England_League_1,0,2003,153,fixtures=1 events=1104 players=48 | chunk=2
5,577,league_season_part_1,E3,England_League_2,0,2003,1000,fixtures=1 events=1104 players=48 | chunk=1
5,578,league_season_part_2,E3,England_League_2,0,2003,153,fixtures=1 events=1104 players=48 | chunk=2
5,579,league_season,F1,France_Le_Championnat,0,2003,801,fixtures=1 events=760 players=40
5,580,league_season,F2,France_Division_2,0,2003,801,fixtures=1 events=760 players=40
5,581,league_season,G1,Greece_Ethniki_Katigoria,0,2003,513,fixtures=1 events=480 players=32
5,582,league_season,I1,Italy_Serie_A,0,2003,649,fixtures=1 events=612 players=36
5,583,league_season_part_1,I2,Italy_Serie_B,0,2003,1000,fixtures=1 events=1104 players=48 | chunk=1
5,584,league_season_part_2,I2,Italy_Serie_B,0,2003,153,fixtures=1 events=1104 players=48 | chunk=2
5,585,league_season,N1,Netherlands_Eredivisie,0,2003,649,fixtures=1 events=612 players=36
5,586,league_season,P1,Portugal_Liga_I,0,2003,649,fixtures=1 events=612 players=36
5,587,league_season,SC0,Scotland_Premier_League,0,2003,481,fixtures=1 events=456 players=24
5,588,league_season,SC1,Scotland_Division_1,0,2003,381,fixtures=1 events=360 players=20
5,589,league_season,SC2,Scotland_Division_2,0,2003,381,fixtures=1 events=360 players=20
5,590,league_season,SC3,Scotland_Division_3,0,2003,381,fixtures=1 events=360 players=20
5,591,league_season,SP1,Spain_La_Liga,0,2003,801,fixtures=1 events=760 players=40
5,592,league_season,SP2,Spain_La_Liga_2,0,2003,969,fixtures=1 events=924 players=44
5,593,league_season,T1,Turkey_Ligi_1,0,2003,649,fixtures=1 events=612 players=36
5,594,league_season,B1,Belgium_Jupiler_League,0,2002,579,fixtures=1 events=544 players=34
5,595,league_season,D1,Germany_Bundesliga_1,0,2002,649,fixtures=1 events=612 players=36
5,596,league_season,D2,Germany_Bundesliga_2,0,2002,649,fixtures=1 events=612 players=36
6,597,league_season,E0,England_Premier_League,0,2002,801,fixtures=1 events=760 players=40
6,598,league_season_part_1,E1,England_Championship,0,2002,1000,fixtures=1 events=1104 players=48 | chunk=1
6,599,league_season_part_2,E1,England_Championship,0,2002,153,fixtures=1 events=1104 players=48 | chunk=2
