day,task_seq,item_type,league_code,league_name,api_league_id,start_year,estimated_calls,notes
3,256,league_season,T1,Turkey_Ligi_1,0,2016,613,fixtures=1 events=612 players=0
3,257,league_season,B1,Belgium_Jupiler_League,0,2015,481,fixtures=1 events=480 players=0
3,258,league_season,D1,Germany_Bundesliga_1,0,2015,613,fixtures=1 events=612 players=0
3,259,league_season,D2,Germany_Bundesliga_2,0,2015,613,fixtures=1 events=612 players=0
3,260,league_season,E0,England_Premier_League,0,2015,761,fixtures=1 events=760 players=0
3,261,league_season_part_1,E1,England_Championship,0,2015,1000,fixtures=1 events=1104 players=0 | chunk=1
3,262,league_season_part_2,E1,England_Championship,0,2015,105,fixtures=1 events=1104 players=0 | chunk=2
3,263,league_season_part_1,E2,England_League_1,0,2015,1000,fixtures=1 events=1104 players=0 | chunk=1
3,264,league_season_part_2,E2,England_League_1,0,2015,105,fixtures=1 events=1104 players=0 | chunk=2
3,265,league_season_part_1,E3,England_League_2,0,2015,1000,fixtures=1 events=1104 players=0 | chunk=1
3,266,league_season_part_2,E3,England_League_2,0,2015,105,fixtures=1 events=1104 players=0 | chunk=2
3,267,league_season_part_1,EC,England_Conference,0,2015,1000,fixtures=1 events=1104 players=0 | chunk=1
3,268,league_season_part_2,EC,England_Conference,0,2015,105,fixtures=1 events=1104 players=0 | chunk=2
3,269,league_season,F1,France_Le_Championnat,0,2015,761,fixtures=1 events=760 players=0
3,270,league_season,F2,France_Division_2,0,2015,761,fixtures=1 events=760 players=0
3,271,league_season,G1,Greece_Ethniki_Katigoria,0,2015,481,fixtures=1 events=480 players=0
3,272,league_season,I1,Italy_Serie_A,0,2015,761,fixtures=1 events=760 players=0
3,273,league_season,I2,Italy_Serie_B,0,2015,925,fixtures=1 events=924 players=0
3,274,league_season,N1,Netherlands_Eredivisie,0,2015,613,fixtures=1 events=612 players=0
3,275,league_season,P1,Portugal_Liga_I,0,2015,613,fixtures=1 events=612 players=0
3,276,league_season,SC0,Scotland_Premier_League,0,2015,457,fixtures=1 events=456 players=0
3,277,league_season,SC1,Scotland_Division_1,0,2015,361,fixtures=1 events=360 players=0
3,278,league_season,SC2,Scotland_Division_2,0,2015,361,fixtures=1 events=360 players=0
3,279,league_season,SC3,Scotland_Division_3,0,2015,361,fixtures=1 events=360 players=0
3,280,league_season,SP1,Spain_La_Liga,0,2015,761,fixtures=1 events=760 players=0
3,281,league_season,SP2,Spain_La_Liga_2,0,2015,925,fixtures=1 events=924 players=0
3,282,league_season,T1,Turkey_Ligi_1,0,2015,613,fixtures=1 events=612 players=0
3,283,league_season,B1,Belgium_Jupiler_League,0,2014,481,fixtures=1 events=480 players=0
3,284,league_season,D1,Germany_Bundesliga_1,0,2014,613,fixtures=1 events=612 players=0
3,285,league_season,D2,Germany_Bundesliga_2,0,2014,613,fixtures=1 events=612 players=0
